"id","name","latitude","longitude","price_level","rating","review_count","distance","neigh_id","neighbourhood","type","cuisine","size_level"
"e3zkVroknHTO7rX0RVr-Pg","The Dirty Bird Chicken + Waffles",43.774082,-79.503065,NA,2,6,15707.8398052518,"027","York University Heights","Other","Other","Small Chain"
"_rl9mrmsvPUnbAZ34g3oHA","Chicken In the Kitchen",43.77951,-79.41582,"Medium",3.5,143,14914.0859075432,"037","Willowdale West","Bar","East Asian","Single Location"
"WAH3J4ZnAjxiGbrwZxg6Ww","OMY Chicken",43.6507785177942,-79.5804016996313,NA,5,5,12740.4533308778,"011","Eringate-Centennial-West Deane","Other","Other","Single Location"
"n_uaFHOHfcSzJCak030iog","Portuguese Chicken House",43.64193,-79.53677,NA,3.5,11,9217.51630176386,"158","Islington","Other","European","Single Location"
"_rChNwkcDYNdY56x_xJ8wg","Cluck Clucks",43.7233438324756,-79.288934,NA,4.4,7,13778.9459285592,"120","Clairlea-Birchmount","Other","Other","Small Chain"
"emHHOvajWEHPUGS-2GSFuA","Nando's Peri-Peri",43.7732496024043,-79.2810796031607,"Medium",2.7,86,18182.0696843089,"126","Dorset Park","Other","European","Small Chain"
"rrT0pcNKolZeljMgR8v8ow","Simba’s Hot Chicken",43.7483173654053,-79.3485798,NA,3.6,5,12877.835323384,"042","Banbury-Don Mills","Street Food","Other","Single Location"
"kM9NJit_zAgadyuxIwzwiA","Fritou",43.74895,-79.55922,NA,3.1,7,15922.8184083981,"021","Humber Summit","Street Food","Other","Single Location"
"hKsUbIUPxFvf5n7ERIFmig","Super Chicken",43.7593403527338,-79.4107930362225,NA,4.4,10,12695.0748969685,"038","Lansing-Westgate","Fast Food","Other","Small Chain"
"mRDs0z_ys0h1NFh59vQqSg","KFC",43.655041,-79.3809665,"Low",2.8,6,3486.0209354286,"170","Yonge-Bay Corridor","Fast Food","Other","Large Chain"
"-guXM1FnL3OirDdWOGE3dw","Smash Pit",43.7385498996803,-79.6091715309445,NA,4.7,11,18249.3944431106,"001","West Humber-Clairville","Street Food","Other","Single Location"
"G8mz50lT484Ak6qP2N-whQ","Mary Brown's",43.71846,-79.45524,"Low",3,45,8539.58413146704,"031","Yorkdale-Glen Park","Fast Food","Other","Medium Chain"
"Unv6muDf-yPtQIMYWtfrdA","Crispy Clucks",43.7632339,-79.4991241,NA,4.5,4,14480.368625493,"027","York University Heights","Other","Other","Single Location"
"r_5muBMlu0IZU27h-WOuAA","Galito's Flame Grilled Chicken",43.770091668846,-79.5001602843167,NA,2.4,7,15207.4133989699,"027","York University Heights","Other","Other","Small Chain"
"4iY-JA8swpJcLMGFit_G-g","KFC",43.6609463796967,-79.3836895089779,"Low",1.6,17,3545.93608378745,"170","Yonge-Bay Corridor","Fast Food","Other","Large Chain"
"EeOmHVXWLneB4yhfvSFIRQ","The Fry",43.7803942794995,-79.2997694,"Medium",3.9,23,17943.0737642676,"118","Tam O'Shanter-Sullivan","Other","East Asian","Medium Chain"
"1XhmwU5PhWABf7IqeLwfBA","4C Broast Chicken Al Baik Style",43.742876,-79.3078133,"Low",3.7,20,14209.9984481177,"119","Wexford/Maryvale","Fast Food","Other","Single Location"
"0DnQh8SE8BSnvJltGCCiWg","Chick-N-Joy",43.7603183791179,-79.3268238251786,"Medium",2.8,13,14896.3055895586,"150","Fenside-Parkwoods","Fast Food","Other","Small Chain"
"GyJv9dkd5nmpgSSJgDtsnQ","KFC",43.6304630024241,-79.4847833018524,"Low",1.8,16,5303.56435770463,"016","Stonegate-Queensway","Fast Food","Other","Large Chain"
"hZVkZj8wEpOvGmmXhS9dNA","THG's Hot Chicken",43.7924155,-79.2498284,NA,4.2,16,21422.7187136499,"128","Agincourt South-Malvern West","Deli/Sandwiches","Other","Single Location"
"3Mt2E4iPn64HgLYQGNGF5w","Church's Texas Chicken",43.6908342358818,-79.2888385741988,NA,4.2,17,11855.3772719027,"061","Taylor-Massey","Other","Other","Medium Chain"
"OaS73N1tbOxgbnyPhn9tgA","Town wings",43.71135,-79.51661,NA,3.3,7,10551.8385471511,"023","Pelmo Park-Humberlea","Deli/Sandwiches","Other","Single Location"
"LddaAj1grB3ErHDMEkWmMw","4C Broast Chicken",43.7104211,-79.3092735,NA,3.7,12,11594.4616948946,"054","O'Connor-Parkview","Brunch/Breakfast","Other","Single Location"
"AIasveRX0245WeAH0C46Uw","Chick Fiesta",43.7616397900835,-79.2256938730903,"Low",3.8,44,20407.028005468,"141","Golfdale-Cedarbrae-Woburn","Steakhouses","European","Single Location"
"TsHCQUdEny24apuyqv3FUw","KFC",43.66536,-79.48973,NA,1.7,6,5865.53458558753,"089","Runnymede-Bloor West Village","Fast Food","Other","Large Chain"
"13OUgOb0zKoNjIwOYCoP1A","Ai Taiker",43.775476,-79.414891,NA,4.7,7,14474.5875569019,"037","Willowdale West","Fast Food","East Asian","Single Location"
"FATSrR3ZC1qjtQ3ApH4reQ","KFC",43.71002,-79.47201,"High",1,6,8202.23997355724,"030","Brookhaven-Amesbury","Fast Food","Other","Large Chain"
"BHqHkhuyDN-vd-GxkcxGhA","Jollibee",43.7267516659445,-79.2941179,NA,3.3,12,13703.9254448617,"119","Wexford/Maryvale","Fast Food","Other","Medium Chain"
"AHP2b_ScGL6Ft1t7HvFdjQ","Chicken Kitchen",43.7923973230709,-79.2497168842959,NA,3.9,10,21426.9759553598,"128","Agincourt South-Malvern West","Other","Other","Small Chain"
"mvEq4MhD4y-51OIvmypJ2Q","Chick-fil-A",43.7348174556036,-79.3438714,NA,3.3,3,11764.0450253209,"042","Banbury-Don Mills","Fast Food","Other","Medium Chain"
"2Q5HVxmxmq53uqGp4yMUfQ","Church's Texas Chicken",43.7439305,-79.4868077,NA,2.8,10,12126.3329643882,"155","Downsview","Other","Other","Medium Chain"
"ZRXV3qhFSXciAfKyWanHrw","Mr. K",43.77628,-79.41429,NA,3.8,16,14580.1622940692,"151","Yonge-Doris","Street Food","Other","Single Location"
"j_eqGw5HEZbw5sMKLoncbA","Chick-fil-A",43.7749777711015,-79.2571571031685,NA,3.4,28,19580.7687429622,"156","Bendale-Glen Andrew","Fast Food","Other","Medium Chain"
"IVZY1SnBYO-n8ca-bHEoug","KFC",43.70716,-79.39904,NA,1.3,3,7107.7928711942,"100","Yonge-Eglinton","Fast Food","Other","Large Chain"
"lJpcz-Hv71kbk7bkhZz7FA","KFC",43.7103164765335,-79.3627032684129,"Low",1.7,10,8654.80824878011,"055","Thorncliffe Park","Fast Food","Other","Large Chain"
"Blp_HNEoFEiHcGMr6aSU5w","KFC",43.6883,-79.30277,NA,1.5,17,10722.8681446721,"062","East End-Danforth","Fast Food","Other","Large Chain"
"Wlp6vuW9OfLWAOXzy04m3A","Sunrise Caribbean Restaurant",43.7208117319167,-79.5128913223743,"Medium",2.2,14,11105.7413942099,"154","Oakdale-Beverley Heights","Brunch/Breakfast","Latin American","Single Location"
"RjngnEDSLqZcm3hk8pHd6g","Mary Brown’s",43.75954,-79.30975,NA,3.8,4,15555.3670134474,"119","Wexford/Maryvale","Fast Food","Other","Medium Chain"
"FN8uJ4GisrCatwsgiz2U9w","London Fried Chicken",43.7354,-79.24676,NA,3.8,5,17284.052095245,"138","Eglinton East","Other","Other","Small Chain"
"gD3SbB9u89cJ65hdl5jkCA","KFC",43.6350413086871,-79.5415512180353,"Low",2.3,4,9671.90453287633,"158","Islington","Fast Food","Other","Large Chain"
"OmyR1NW8WuU1EzPUVmpDYA","Mary Brown’s",43.7682029004006,-79.271530608769,"Medium",3.2,19,18247.5367180774,"126","Dorset Park","Fast Food","Other","Medium Chain"
"m7WvWdPmaAdLUR-iYjbeGQ","Mary Brown's",43.7369203877848,-79.248746967303,"Medium",3.2,14,17261.2901920591,"138","Eglinton East","Fast Food","Other","Medium Chain"
"yGeTWUDUl8s_aLa7RW52-g","KFC",43.61735,-79.54407,NA,1,3,10304.7233836466,"159","Etobicoke City Centre","Fast Food","Other","Large Chain"
"iNw7wakOg5KvYZfvIvz0qA","Jollibee",43.7750758519568,-79.2580620214785,"Medium",3.4,21,19539.5935808915,"156","Bendale-Glen Andrew","Fast Food","Other","Medium Chain"
"p6pEu4F1pp3kIbetDUhi5Q","KFC",43.76105,-79.27969,NA,2,6,17191.6225784015,"126","Dorset Park","Fast Food","Other","Large Chain"
"jWkaa6VO5hY-CsxWorjkZQ","KFC",43.7793768,-79.3032497,"Low",2.5,6,17695.9194875952,"118","Tam O'Shanter-Sullivan","Fast Food","Other","Large Chain"
"zAhT9ZUPqbXFjvRrpONkNQ","Popeyes Louisiana Kitchen",43.6415449872665,-79.5771749763728,NA,2,5,12475.7475746887,"012","Markland Wood","Fast Food","Other","Large Chain"
"KbW4O6z1hVcDYQ2g8ahdzQ","KFC",43.7082593,-79.2494402,NA,1.3,4,15551.0247520638,"122","Birchcliffe-Cliffside","Fast Food","Other","Large Chain"
"nYyTNnLUbwEmayvGRUy8mw","KFC",43.75885,-79.48918,"Low",1.5,15,13708.2504587745,"027","York University Heights","Fast Food","Other","Large Chain"
"TtRvivZ8TBEJtRtQPb71PQ","KFC",43.71216,-79.56751,NA,2,8,13842.4556190737,"001","West Humber-Clairville","Fast Food","Other","Large Chain"
"416PofBnxY9lgjaU_EgisQ","Double Double Pizza Chicken",43.7593556,-79.2294499431293,NA,2.3,6,20012.7401412829,"142","Woburn North","Street Food","Other","Single Location"
"cbAVxQjvujfZU0RvqAmtzg","Mogouyan Hand-Pulled Noodles",43.65573,-79.38449,"Medium",4.5,119,3243.37801219281,"170","Yonge-Bay Corridor","Other","East Asian","Small Chain"
"eD-XLSo-j8uIoTnIlrG8YA","Juicy Dumpling",43.65252,-79.39854,"Low",4.2,703,2054.52199448059,"078","Kensington-Chinatown","Other","East Asian","Small Chain"
"dvbcUnKv2awsIxog7dO4vw","Hong Kong Bistro Cafe",43.6533740265977,-79.3968841,"Low",4,131,2220.29878245291,"078","Kensington-Chinatown","Cafe/Bakery","East Asian","Single Location"
"ONCQS_-UjcHa_J4ueZG1Hw","Haidilao Hot Pot",43.6546327711071,-79.379838903318,NA,4.7,85,3559.27305226834,"168","Downtown Yonge East","Other","East Asian","Single Location"
"2gDHQELrlq3jVuZZfJeWUg","Chop Chop",43.6519395,-79.40702,"Low",4.1,82,1419.26092715382,"081","Trinity-Bellwoods","Other","East Asian","Single Location"
"XsJZyjEWIQCtIKcKrdKdnA","A1 Stone Pot",43.6568580939181,-79.3993252515793,NA,4.7,3,2235.667406974,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"c9ijafqKejKzsJk9l2-Cpw","Grandma Kitchen",43.656236,-79.399784,NA,5,4,2171.35659703352,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"XYIPXJ9parr9FtvvcGI1SA","GB Hand-pulled Noodles",43.65669,-79.38385,"Medium",4.1,596,3339.41868847635,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"O4OYipG0IOoTvzZ1Kc3b5A","Mott 32",43.6494202567784,-79.3862323835492,NA,4.2,13,2929.18183549723,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"aT8aoKL7vC7DKm_jQa8x8Q","Chopfire",43.6550885,-79.3984771,NA,5,3,2189.70827552654,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"ABRgXNwdOX_JyqChNr8IYw","Swatow Restaurant",43.6538612096163,-79.3980811441803,"Medium",3.8,487,2155.08136219208,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"Oa7OKUllZnOIdtEkEZKKfA","Lala Spicy Lab",43.658802490394,-79.3942502711639,NA,5,4,2695.12100686721,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"m7MhRApqM1CKNyRbFvEbyA","Master Pot",43.652484,-79.398472,NA,3.8,6,2054.52199448059,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"OUKlN-qDuJOTmO1V11KWXA","Wok Theory",43.6528085893124,-79.3989242972101,"Medium",4.4,24,2044.68941102587,"078","Kensington-Chinatown","Cafe/Bakery","East Asian","Single Location"
"xA4QVCgYHhuHoziwQNUWBg","Magical Taste of China",43.653468,-79.396944,"Medium",4,87,2219.18081551036,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"sFJLif4NniFsLnfyc4GJiA","Green Bamboo",43.658893,-79.441056,NA,4.3,3,2119.71202622056,"171","Junction-Wallace Emerson","Other","East Asian","Single Location"
"h3PhHT3wM3alY8Of7Pov7g","Congee Queen",43.658302,-79.381986,"Medium",4,95,3537.96296080849,"170","Yonge-Bay Corridor","Cafe/Bakery","East Asian","Single Location"
"3zKqIaiW_DENjZNcd31W4A","South Pacific",43.667526254821,-79.4320030859599,"Low",4.4,31,2575.5563971628,"172","Dovercourt Village","Other","East Asian","Single Location"
"atYIV7q0TkM1kzftczFDlg","Cheng Du Street Food",43.6532809,-79.3947057,NA,4.7,6,2378.46441360982,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"QaxDKkqYTtVYZJcqBNTnvQ","Yummy Yummy Dumplings",43.6537870122884,-79.3960196,"Medium",4,330,2302.39077310799,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"xBDUE_6TOGyUINOXFF8AqQ","Souper Hot Pot & Tea",43.6624312380265,-79.3838527,"Medium",4.4,22,3617.69382627029,"169","Bay-Cloverhill","Cafe/Bakery","East Asian","Single Location"
"N4SuAhv6wbieWRLx_OFctw","Bawara",43.65632,-79.45387,NA,3.8,16,2807.20251669555,"088","High Park North","Other","South Asian","Single Location"
"WEm23ZUFuENSJj-bk0Ugkg","Mom's Pan-Fried Buns",43.654990534071,-79.3866595253348,NA,4.2,39,3051.09751238984,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"ffQUsetZbaAiXCBthOwScg","Gyodong",43.663989,-79.41745,NA,5,4,2084.12384750928,"095","Annex","Other","East Asian","Single Location"
"BF0RpzP1UYCKpzlRLckstg","Qin's Garden",43.65739,-79.39933,NA,4,43,2269.1648174154,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"eEiQnQMxFqEzHbCTMYUc8Q","BOBO Bento Box",43.6397941582142,-79.3974145129323,NA,5,3,2093.89109841432,"165","Harbourfront-CityPlace","Other","East Asian","Single Location"
"f5iPbCVgv-2x00ZBoOwU7A","Mahjong Bar",43.64957,-79.42513,"Medium",3.4,53,512.265452343789,"084","Little Portugal","Bar","East Asian","Single Location"
"EhGPj8iJDIdaHnWg9d5BgA","Pearl Harbourfront Chinese Cuisine",43.63877,-79.3806,"Medium",3.7,349,3417.81002953333,"165","Harbourfront-CityPlace","Other","East Asian","Single Location"
"sApPN_ZTcxtJO61xH9uPkg","Moon Palace",43.6561951,-79.3824034116571,NA,3.9,96,3418.70816674255,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"YqgC91ldU8L7hzkYR-iviQ","Sang-Ji Fried Bao",43.6686,-79.385637,"Medium",4.4,29,3901.03467102808,"167","Church-Wellesley","Other","East Asian","Single Location"
"RByUWofogkR7pwb_CMvtyQ","Wonton Hut",43.646923828638,-79.40468,"Medium",4.4,30,1421.00967179879,"162","West Queen West","Cafe/Bakery","East Asian","Single Location"
"tlWnO5sc_qZvsrqjRXzRGQ","Szechuan Noodle Bowl",43.6653659,-79.4109774,NA,4.7,9,2390.22304314371,"095","Annex","Other","East Asian","Single Location"
"FImJXhdT7DpBny3NmIulHQ","Bao House",43.6550073383119,-79.3861352558197,NA,3.8,12,3091.33309724379,"170","Yonge-Bay Corridor","Cafe/Bakery","East Asian","Small Chain"
"lfkYryDWwYZXDKGZoBltsg","Toronto Big Bowl",43.65571,-79.39367,NA,3,4,2565.64158853193,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"GQGSxDxxCxGrfd6rXnHv4A","Angara Indian & Hakka Cuisine",43.6476433497354,-79.4025341,NA,4.6,5,1602.76180767649,"078","Kensington-Chinatown","Other","South Asian","Single Location"
"kw2nwoCyZbX4GTrP4DoNqg","BAO",43.6523896094244,-79.398137748683,NA,3.9,52,2085.23818813597,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"RmRgeuMoSL1RRiT7tokCPg","Mogouyan Hand-Pulled Noodles",43.66943,-79.38671,"Medium",4.1,114,3915.82378254457,"169","Bay-Cloverhill","Other","East Asian","Small Chain"
"o4gB1zWiCHgbjq-tNFRW-g","Panpan Noodle Bar",43.65594,-79.393,"Low",3.6,75,2622.3059820966,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"QTIG9Dm1IpYuwCLOcFyDCw","BauZza BauZza",43.65798,-79.40163,NA,3.6,31,2163.54380110588,"079","University","Other","East Asian","Single Location"
"Gzk_h1zpiASQJO4d5f6eEA","Tumi Dumpling House",43.66563,-79.46631,NA,4.4,26,4198.6595749863,"090","Junction Area","Other","East Asian","Single Location"
"VG57mYmcdTbvKI1ooU7Dfg","Dine & Dim",43.66562,-79.35065,NA,4.1,35,6177.63159982445,"070","South Riverdale","Other","East Asian","Single Location"
"ad5kj9oRihXpqWmaK-oiCQ","Miss Fu In Chengdu",43.66748,-79.38535,NA,4.2,29,3841.6735355847,"167","Church-Wellesley","Other","East Asian","Single Location"
"G64e98SKWutURi8K7dP_EA","Sunny’s Chinese",43.6543182595994,-79.4008629,NA,4,59,1980.47697450991,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"jcy6gkAKoUvjKYICtpangg","Pearl Yorkville",43.6688083,-79.3869427,NA,4,22,3845.93417727098,"169","Bay-Cloverhill","Other","East Asian","Single Location"
"evi7MFNU0boTi70v3JwfVw","Mogouyan Hand-Pulled Noodles",43.6493649366597,-79.3954933807254,NA,4,5,2194.08451128715,"078","Kensington-Chinatown","Bar","East Asian","Small Chain"
"CanfdSFEs_o_h9SBvxyXlg","Duck",43.66061,-79.38399,"Low",3.3,45,3493.50834091798,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"bzMO8LJmJtgo3KuyWGKUxA","Homemade Ramen",43.65241,-79.39739,"Medium",4,285,2142.4389278334,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"JYCL0ThG7Xw5KDfyVDgb7A","Papa Spicy",43.65509,-79.39856,"Medium",3.4,41,2189.70827552654,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"ZWpwLKv54BB4nkIpBCVulQ","Oriental Delight",43.6592900311425,-79.3831964582205,NA,2.3,4,3495.92728287109,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"uqd0C4OVacRejodAnmj4-Q","Sue Fung's Dim Sum Canteen",43.6574662118302,-79.4043148,NA,3.9,34,1963.63751778724,"079","University","Other","East Asian","Single Location"
"2SyYW8GiDZsqtPb-aCbosg","Noodle King",43.6514,-79.38312,"Low",4.1,98,3126.6129926454,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"yuAGZO0sxRcx6NBas3H0ow","Yin Ji Chang Fen",43.6558,-79.39878,NA,4.2,73,2200.74617410775,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"v_xuLfW7TXBsQctpOuPvQw","Magic Noodle",43.66254,-79.40347,"Medium",2.9,113,2427.12565991257,"079","University","Other","East Asian","Small Chain"
"kX9mDUzeZdW_dVc-U41FVA","Hotopia",43.66138,-79.3804,NA,3.6,28,3786.36928561861,"168","Downtown Yonge East","Other","East Asian","Single Location"
"PD3ganU8NAGkqkcIXYPSxQ","Fudao noodle house",43.65461,-79.39905,"Medium",4.2,149,2118.98735559784,"078","Kensington-Chinatown","Fast Food","East Asian","Single Location"
"WkiTZGEVMSEdIB03kpeSsg","Popular Chinese Diner",43.6837830869863,-79.3924771509259,"Medium",4.6,7,4886.23389395364,"097","Yonge-St.Clair","Other","East Asian","Single Location"
"6gFe68S02ZaPkxeJ5VhCWg","SHINYI Handmade Dumplings",43.6678187,-79.385492,NA,4,24,3859.05212449934,"167","Church-Wellesley","Other","East Asian","Single Location"
"uFNM9ICvZN0TEbURIpiIDQ","Chinese Dumplings",43.681847,-79.424241,"Medium",3.7,58,4048.15194274497,"094","Wychwood","Other","East Asian","Single Location"
"5O5_UKZ-pqFOrEz6yw0lVw","Chat Bar Downtown",43.6538019342198,-79.3980656951065,NA,4.1,11,2153.35884970807,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"L_tieGcFMQVSmk7XiA093A","Chine Legendary Hot Pot & Noodles",43.6545068365465,-79.3984092772007,"Medium",3.9,216,2163.69547345518,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"0Mhw1lD_Zwsv4Vo6oQrPWA","Wah Too Seafood Restaurant",43.6547399,-79.3872,"Medium",3.8,39,3000.15113192316,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"mt5kFJr1rOqIajMguELR9Q","Saigon Flower Restaurant",43.64329,-79.42424,"Medium",2.7,44,296.473961079067,"084","Little Portugal","Other","East Asian","Single Location"
"EOsQS7gVN0Pf5qumygddUg","Potato Noodle Soup of Bai",43.667939,-79.385662,NA,4,5,3860.41158545578,"167","Church-Wellesley","Other","East Asian","Single Location"
"fGurvC5BdOfd5MIuLUQYVA","Dumpling House Restaurant",43.6538045844986,-79.3986812423279,"Low",3.6,657,2108.88832375841,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"OfDlRD8S27kYocY1HT-fFw","Kung Fu Duck",43.6570702,-79.3993378,"Medium",3,3,2247.36061740579,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"ET4y-4D-FRYeFxYBxLcKrg","Harmony Restaurant",43.653298011073,-79.3969806300594,NA,3.7,19,2209.82690992364,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"XqPMOwrJ0xjphyNQYcoPLg","Buddha's Vegan",43.65203,-79.40337,"Low",4.3,158,1677.94589277253,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"Ft54rxPfVRo2VGAEG20O0Q","Little Tibet  Restaurant",43.6401,-79.438,NA,4.1,27,1410.97170150355,"085","South Parkdale","Other","South Asian","Single Location"
"ye_b2On48uOCGip1hTSD5g","Tong Mein",43.65811,-79.35239,NA,5,3,5791.83793059939,"070","South Riverdale","Other","East Asian","Small Chain"
"mMitL6BepG9Lkg1JJ5Qnaw","Dream Yunnan",43.65571,-79.39367,NA,4.1,7,2565.64158853285,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"obplcYF4spLRjxRN9O95-w","Mimi Chinese",43.67411,-79.3982,NA,3.9,71,3727.28062382786,"095","Annex","Bar","East Asian","Single Location"
"O1TvPrgkK2bUo5O5aSZ7lw","Rol San",43.6554844483869,-79.3994159725376,"Medium",3.3,868,2146.61290414979,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"VulTOOY-t6HlidwD90R-lw","So Famous",43.666361,-79.405904,NA,4.1,8,2667.79332341206,"095","Annex","Other","East Asian","Single Location"
"0hKMC4eySCjDn4dl8w4HVQ","Menali Restaurant",43.6778402428835,-79.3499433590864,NA,4.7,13,6838.4363424707,"068","North Riverdale","Other","South Asian","Single Location"
"pwgJi8gC_AG9-Qp9636R5A","Deer Garden Signatures",43.660243034536,-79.3858994543552,NA,3.7,20,3352.58847447461,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"sVqeGlbaOkJ3D2IcSUoy0w","Dasha",43.6450130733824,-79.4008660039913,NA,3.3,95,1719.44938962926,"164","Wellington Place","Entertainment","East Asian","Single Location"
"KSOg5gO9GzpTyZpFlTgRNw","Jing Chinese Restaurant",43.706695,-79.375808,NA,4.2,23,7764.2071102193,"099","Mount Pleasant East","Other","East Asian","Single Location"
"06Qlh-M2o_u4jM13Qe5Kqg","GunGun Rice Noodle",43.6653727167996,-79.3845741,NA,4.7,7,3751.39638650014,"167","Church-Wellesley","Other","East Asian","Single Location"
"Kxop0nGA-BUrwYD4EGhyPA","Chinese Traditional Buns",43.65295,-79.39909,"Low",3.3,93,2035.69055707178,"078","Kensington-Chinatown","Other","East Asian","Single Location"
